#complex,groundtruth,simplifiedcomplex,simplifiedgroundtruth,z3flag,simtime
(x&y)*(x|y)+(x&~y)*(~x&y)+15,x*y+15,x*y-15*~(x&~x),x*y-15*~(x&~x),True,0.02032470703125
(x&y)*(x|y)+(x&~y)*(~x&y)-193,x*y-193,x*y+193*~(x&~x),x*y+193*~(x&~x),True,0.01948857307434082
(x&y)*(x|y)+(x&~y)*(~x&y)-271,x*y-271,x*y+271*~(x&~x),x*y+271*~(x&~x),True,0.01935410499572754
(x&y)*(x|y)+(x&~y)*(~x&y)-76,x*y-76,x*y+76*~(x&~x),x*y+76*~(x&~x),True,0.01952648162841797
(x&y)*(x|y)+(x&~y)*(~x&y)-236,x*y-236,x*y+236*~(x&~x),x*y+236*~(x&~x),True,0.019344329833984375
(x&y)*(x|y)+(x&~y)*(~x&y)+279,x*y+279,x*y-279*~(x&~x),x*y-279*~(x&~x),True,0.020730018615722656
(x&y)*(x|y)+(x&~y)*(~x&y)-227,x*y-227,x*y+227*~(x&~x),x*y+227*~(x&~x),True,0.01938176155090332
(x&y)*(x|y)+(x&~y)*(~x&y)+237,x*y+237,x*y-237*~(x&~x),x*y-237*~(x&~x),True,0.016356468200683594
(x&y)*(x|y)+(x&~y)*(~x&y)+174,x*y+174,x*y-174*~(x&~x),x*y-174*~(x&~x),True,0.020371675491333008
(x&y)*(x|y)+(x&~y)*(~x&y)+176,x*y+176,x*y-176*~(x&~x),x*y-176*~(x&~x),True,0.020812273025512695
(x&y)*(x|y)+(x&~y)*(~x&y)+100,x*y+100,x*y-100*~(x&~x),x*y-100*~(x&~x),True,0.020440101623535156
(x&y)*(x|y)+(x&~y)*(~x&y)+125,x*y+125,x*y-125*~(x&~x),x*y-125*~(x&~x),True,0.020636558532714844
(x&y)*(x|y)+(x&~y)*(~x&y)-5,x*y-5,x*y+5*~(x&~x),x*y+5*~(x&~x),True,0.01836991310119629
(x&y)*(x|y)+(x&~y)*(~x&y)-203,x*y-203,x*y+203*~(x&~x),x*y+203*~(x&~x),True,0.01928091049194336
(x&y)*(x|y)+(x&~y)*(~x&y)-270,x*y-270,x*y+270*~(x&~x),x*y+270*~(x&~x),True,0.019327402114868164
(x&y)*(x|y)+(x&~y)*(~x&y)+83,x*y+83,x*y-83*~(x&~x),x*y-83*~(x&~x),True,0.019733905792236328
(x&y)*(x|y)+(x&~y)*(~x&y)+287,x*y+287,x*y-287*~(x&~x),x*y-287*~(x&~x),True,0.02067875862121582
(x&y)*(x|y)+(x&~y)*(~x&y)-13,x*y-13,x*y+13*~(x&~x),x*y+13*~(x&~x),True,0.018995046615600586
(x&y)*(x|y)+(x&~y)*(~x&y)-16,x*y-16,x*y+16*~(x&~x),x*y+16*~(x&~x),True,0.019043445587158203
(x&y)*(x|y)+(x&~y)*(~x&y)-50,x*y-50,x*y+50*~(x&~x),x*y+50*~(x&~x),True,0.0189666748046875
(x&y)*(x|y)+(x&~y)*(~x&y)-268,x*y-268,x*y+268*~(x&~x),x*y+268*~(x&~x),True,0.020174741744995117
(x&y)*(x|y)+(x&~y)*(~x&y)+261,x*y+261,x*y-261*~(x&~x),x*y-261*~(x&~x),True,0.020413875579833984
(x&y)*(x|y)+(x&~y)*(~x&y)+127,x*y+127,x*y-127*~(x&~x),x*y-127*~(x&~x),True,0.020335674285888672
(x&y)*(x|y)+(x&~y)*(~x&y)+62,x*y+62,x*y-62*~(x&~x),x*y-62*~(x&~x),True,0.020700454711914062
(x&y)*(x|y)+(x&~y)*(~x&y)+173,x*y+173,x*y-173*~(x&~x),x*y-173*~(x&~x),True,0.02053999900817871
(x&y)*(x|y)+(x&~y)*(~x&y)-20,x*y-20,x*y+20*~(x&~x),x*y+20*~(x&~x),True,0.019327402114868164
(x&y)*(x|y)+(x&~y)*(~x&y)-151,x*y-151,x*y+151*~(x&~x),x*y+151*~(x&~x),True,0.01923227310180664
(x&y)*(x|y)+(x&~y)*(~x&y)-294,x*y-294,x*y+294*~(x&~x),x*y+294*~(x&~x),True,0.019468307495117188
(x&y)*(x|y)+(x&~y)*(~x&y)-237,x*y-237,x*y+237*~(x&~x),x*y+237*~(x&~x),True,0.0183107852935791
(x&y)*(x|y)+(x&~y)*(~x&y)-203,x*y-203,x*y+203*~(x&~x),x*y+203*~(x&~x),True,0.01521921157836914
(x&y)*(x|y)+(x&~y)*(~x&y)-206,x*y-206,x*y+206*~(x&~x),x*y+206*~(x&~x),True,0.019220590591430664
(x&y)*(x|y)+(x&~y)*(~x&y)-74,x*y-74,x*y+74*~(x&~x),x*y+74*~(x&~x),True,0.019133806228637695
(x&y)*(x|y)+(x&~y)*(~x&y)+227,x*y+227,x*y-227*~(x&~x),x*y-227*~(x&~x),True,0.019800901412963867
(x&y)*(x|y)+(x&~y)*(~x&y)-188,x*y-188,x*y+188*~(x&~x),x*y+188*~(x&~x),True,0.019536733627319336
(x&y)*(x|y)+(x&~y)*(~x&y)-98,x*y-98,x*y+98*~(x&~x),x*y+98*~(x&~x),True,0.019017934799194336
(x&y)*(x|y)+(x&~y)*(~x&y)-253,x*y-253,x*y+253*~(x&~x),x*y+253*~(x&~x),True,0.019227027893066406
(x&y)*(x|y)+(x&~y)*(~x&y)-32,x*y-32,x*y+32*~(x&~x),x*y+32*~(x&~x),True,0.019460201263427734
(x&y)*(x|y)+(x&~y)*(~x&y)-176,x*y-176,x*y+176*~(x&~x),x*y+176*~(x&~x),True,0.018408775329589844
(x&y)*(x|y)+(x&~y)*(~x&y)-250,x*y-250,x*y+250*~(x&~x),x*y+250*~(x&~x),True,0.01938462257385254
(x&y)*(x|y)+(x&~y)*(~x&y)+37,x*y+37,x*y-37*~(x&~x),x*y-37*~(x&~x),True,0.020578384399414062
(x&y)*(x|y)+(x&~y)*(~x&y)+36,x*y+36,x*y-36*~(x&~x),x*y-36*~(x&~x),True,0.020277738571166992
(x&y)*(x|y)+(x&~y)*(~x&y)+259,x*y+259,x*y-259*~(x&~x),x*y-259*~(x&~x),True,0.020769596099853516
(x&y)*(x|y)+(x&~y)*(~x&y)+65,x*y+65,x*y-65*~(x&~x),x*y-65*~(x&~x),True,0.02032947540283203
(x&y)*(x|y)+(x&~y)*(~x&y)-126,x*y-126,x*y+126*~(x&~x),x*y+126*~(x&~x),True,0.019280433654785156
(x&y)*(x|y)+(x&~y)*(~x&y)-123,x*y-123,x*y+123*~(x&~x),x*y+123*~(x&~x),True,0.019197940826416016
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x^y)+2*~(x|y),x*y+1*~y-1*x,x*y-x-y+~(x&~x),x*y-x-y+~(x&~x),True,0.0237276554107666
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~x+3*~(x^y)+3*~(x|~y),x*y+1*~(x&~y)+2*(x&y),x*y+2*x+3*y-3*(x|y)+~(x&~x),x*y+2*x+3*y-3*(x|y)+~(x&~x),True,0.03052520751953125
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~y+5*~(x|y)+3*~(x|~y),x*y+5*~x-2*~(x&y),x*y-3*x+2*y-2*(x|y)+3*~(x&~x),x*y-3*x+2*y-2*(x|y)+3*~(x&~x),True,0.03290271759033203
(x&y)*(x|y)+(x&~y)*(~x&y)-1*y+2*~y+3*~(x|~y),x*y-1*(x&y)+2*~(x&y),x*y-3*x-3*y+3*(x|y)+2*~(x&~x),x*y-3*x-3*y+3*(x|y)+2*~(x&~x),True,0.030114173889160156
(x&y)*(x|y)+(x&~y)*(~x&y)-2*(x|~y)+9*~(x|~y)+13*(x&y),x*y+11*y-2*~(x&y),x*y+2*x+13*y-2*(x|y)-2*~(x&~x),x*y+2*x+13*y-2*(x|y)-2*~(x&~x),True,0.03310132026672363
(x&y)*(x|y)+(x&~y)*(~x&y)+4*y-3*(x|y)-1*~(x&~y),x*y-1*~(x|y)-3*(x&~y),x*y+3*y-2*(x|y)-~(x&~x),x*y+3*y-2*(x|y)-~(x&~x),True,0.027512550354003906
(x&y)*(x|y)+(x&~y)*(~x&y)+5*~(x&~x)-6*~(x&y)+1*~y,x*y+5*(x&y)-1*~(x|~y),x*y+6*x+5*y-6*(x|y),x*y+6*x+5*y-6*(x|y),True,0.028865575790405273
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~y-6*~(x&~x)+4*(x|y),x*y-2*y-4*~(x|y),x*y-2*y+4*(x|y)-4*~(x&~x),x*y-2*y+4*(x|y)-4*~(x&~x),True,0.028209686279296875
(x&y)*(x|y)+(x&~y)*(~x&y)+7*~x-1*~(x|y)+7*(x&y),x*y+1*y+6*~(x&~y),x*y+7*y-6*(x|y)+6*~(x&~x),x*y+7*y-6*(x|y)+6*~(x&~x),True,0.028443098068237305
(x&y)*(x|y)+(x&~y)*(~x&y)-1*x-1*(x&~y)+3*(x&y),x*y+2*~(x&~y)-2*~(x&y),x*y+2*x+4*y-4*(x|y),x*y+2*x+4*y-4*(x|y),True,0.026705026626586914
(x&y)*(x|y)+(x&~y)*(~x&y)+1*x+2*~(x|y)+1*~(x|~y),x*y-1*(x|y)+2*~(x&~x),x*y-(x|y)+2*~(x&~x),x*y-(x|y)+2*~(x&~x),True,0.022066116333007812
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x&~x)-11*(x^y)+13*~(x|~y),x*y-13*(x&~y)-2*~(x^y),x*y-2*x+11*y-9*(x|y)-2*~(x&~x),x*y-2*x+11*y-9*(x|y)-2*~(x&~x),True,0.037183284759521484
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~(x^y)-2*(x|~y)+8*(x&~y),x*y+6*x-6*(x&y),x*y-6*y+6*(x|y),x*y-6*y+6*(x|y),True,0.0242617130279541
(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x^y)-1*(x|~y)+1*~(x|~y),x*y-1*~(x^y)-2*(x&~y),x*y-x+y-~(x&~x),x*y-x+y-~(x&~x),True,0.023525238037109375
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&~y)+1*(x|~y)+1*~(x|~y),x*y+1*~y-1*~(x|y),x*y-y+(x|y),x*y-y+(x|y),True,0.020113229751586914
(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x|~y)-1*(x|y)-2*~(x|y),x*y-1*~x,x*y+x-~(x&~x),x*y+x-~(x&~x),True,0.019875526428222656
(x&y)*(x|y)+(x&~y)*(~x&y)-5*x-1*~x-4*~(x|~y),x*y-5*~(x&~x)+4*~(x|y),x*y-4*(x|y)-~(x&~x),x*y-4*(x|y)-~(x&~x),True,0.024762868881225586
(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x|~y)+11*~x-12*~(x|y),x*y+10*~(x|~y)+1*(x|y),x*y-10*x+11*(x|y),x*y-10*x+11*(x|y),True,0.025295019149780273
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~x+7*(x|y)+2*~(x|~y),x*y+7*~(x&~x)-9*~(x|y),x*y+9*(x|y)-2*~(x&~x),x*y+9*(x|y)-2*~(x&~x),True,0.024213552474975586
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&~y)-2*(x&~y)-1*(x&y),x*y-1*~x-2*x,x*y-x-~(x&~x),x*y-x-~(x&~x),True,0.023235559463500977
(x&y)*(x|y)+(x&~y)*(~x&y)-2*y-11*(x|~y)+2*(x&y),x*y-11*~(x&~x)+9*~(x|~y),x*y-9*x+9*(x|y)-11*~(x&~x),x*y-9*x+9*(x|y)-11*~(x&~x),True,0.02809429168701172
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x&~x)+2*~(x&~y)-5*(x&~y),x*y-7*~y+7*~(x|y),x*y+7*y-7*(x|y),x*y+7*y-7*(x|y),True,0.02480792999267578
(x&y)*(x|y)+(x&~y)*(~x&y)+1*~y-1*(x|~y)+4*(x&y),x*y-3*~(x|~y)+3*y,x*y+3*x+3*y-3*(x|y),x*y+3*x+3*y-3*(x|y),True,0.02748274803161621
(x&y)*(x|y)+(x&~y)*(~x&y)-7*~y+2*~(x&y)-5*(x&y),x*y-5*~(x&~x)+7*~(x|~y),x*y-7*x+7*(x|y)-5*~(x&~x),x*y-7*x+7*(x|y)-5*~(x&~x),True,0.02845025062561035
(x&y)*(x|y)+(x&~y)*(~x&y)+2*(x^y)-7*~(x^y)+9*~(x|y),x*y-9*(x&y)+2*~(x&~x),x*y-9*x-9*y+9*(x|y)+2*~(x&~x),x*y-9*x-9*y+9*(x|y)+2*~(x&~x),True,0.03089118003845215
(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x^y)+1*x-2*(x&~y),x*y+1*~(x&~y)-1*~(x|y),y*(x+1),y*(x+1),True,0.017372846603393555
(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(x&~y)+1*(x|y)-1*~y,x*y+2*y,y*(x+2),y*(x+2),True,0.018587350845336914
(x&y)*(x|y)+(x&~y)*(~x&y)+5*~(x^y)+1*y-6*~(x&~y),x*y-5*~(x|~y)-1*~(x|y),x*y+5*x-4*(x|y)-~(x&~x),x*y+5*x-4*(x|y)-~(x&~x),True,0.02675485610961914
(x&y)*(x|y)+(x&~y)*(~x&y)+4*y+2*~x+4*~(x|y)+6*(x&~y),x*y-2*(x&y)+6*~(x&~x),x*y-2*x-2*y+2*(x|y)+6*~(x&~x),x*y-2*x-2*y+2*(x|y)+6*~(x&~x),True,0.030852556228637695
(x&y)*(x|y)+(x&~y)*(~x&y)-2*(x|y)+1*x-1*~(x|y)+2*~(x|~y),x*y-1*~(x^y)-1*(x&~y),x*y-x+(x|y)-~(x&~x),x*y-x+(x|y)-~(x&~x),True,0.023242950439453125
(x&y)*(x|y)+(x&~y)*(~x&y)+11*~y+1*~x-12*~(x|y)-6*(x&~y),x*y+5*(x^y)-4*~(x|~y),x*y-x-5*y+6*(x|y),x*y-x-5*y+6*(x|y),True,0.02660822868347168
(x&y)*(x|y)+(x&~y)*(~x&y)+2*y-1*~y-2*~(x|~y)+1*(x&~y),x*y+3*(x&y)-1*~(x^y),x*y+2*x+2*y-(x|y)-~(x&~x),x*y+2*x+2*y-(x|y)-~(x&~x),True,0.027881383895874023
(x&y)*(x|y)+(x&~y)*(~x&y)-5*~(x^y)+5*(x|y)+6*~(x|y)-4*(x&~y),x*y+4*~(x|~y)+1*~(x&y),x*y-5*x-y+5*(x|y)+~(x&~x),x*y-5*x-y+5*(x|y)+~(x&~x),True,0.027660131454467773
(x&y)*(x|y)+(x&~y)*(~x&y)+11*~(x^y)-11*(x|~y)+3*x+8*(x&~y),x*y+3*(x&y),x*y+3*x+3*y-3*(x|y),x*y+3*x+3*y-3*(x|y),True,0.024060964584350586
(x&y)*(x|y)+(x&~y)*(~x&y)+5*~y-3*(x|~y)-2*~(x^y)-2*(x&~y),x*y-5*(x&y),x*y-5*x-5*y+5*(x|y),x*y-5*x-5*y+5*(x|y),True,0.026844024658203125
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~y-2*~(x&y)+1*~(x|y)+3*~(x|~y),x*y+1*~(x&~y)-1*(x&y),x*y-x+~(x&~x),x*y-x+~(x&~x),True,0.019661903381347656
(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x^y)+2*~(x&~y)-2*~(x&y)+3*(x&~y),x*y+2*(x&y)-1*~(x|~y),x*y+3*x+2*y-3*(x|y),x*y+3*x+2*y-3*(x|y),True,0.02782726287841797
(x&y)*(x|y)+(x&~y)*(~x&y)-7*y+6*~(x|~y)-1*(x&~y)+7*(x&y),x*y+1*~(x^y)-1*~(x&~x),x*y+x+y-2*(x|y),x*y+x+y-2*(x|y),True,0.023457050323486328
(x&y)*(x|y)+(x&~y)*(~x&y)+4*~(x&y)-5*x+5*~(x^y)+1*(x&~y),x*y+4*~(x|~y)+9*~(x|y),x*y-4*x-5*(x|y)+9*~(x&~x),x*y-4*x-5*(x|y)+9*~(x&~x),True,0.027807235717773438
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x&y)+3*y+2*~(x|y)+2*~(x|~y),x*y-5*(x&~y)+3*(x|y),x*y+5*y-2*(x|y),x*y+5*y-2*(x|y),True,0.024035215377807617
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~x+1*(x|~y)-1*~(x|~y)-3*(x&~y),x*y+1*(x&y)-2*(x^y),x*y+3*x+3*y-5*(x|y),x*y+3*x+3*y-5*(x|y),True,0.025691747665405273
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~y-2*~(x&y)+4*~(x|~y)+2*(x&~y),x*y-2*(x&y)+2*(x|y),x*y-2*x-2*y+4*(x|y),x*y-2*x-2*y+4*(x|y),True,0.026648283004760742
(x&y)*(x|y)+(x&~y)*(~x&y)+7*(x^y)-1*~y-5*~(x|~y)-6*(x&~y),x*y+2*~x-3*~(x|y),x*y-2*x+3*(x|y)-~(x&~x),x*y-2*x+3*(x|y)-~(x&~x),True,0.026603221893310547
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~y+7*y-7*(x|y)-2*~(x|y),x*y-5*(x&~y),x*y+5*y-5*(x|y),x*y+5*y-5*(x|y),True,0.022283315658569336
(x&y)*(x|y)+(x&~y)*(~x&y)-7*(x^y)+2*~(x&~y)+5*~(x|~y)-2*(x&y),x*y+2*~y-9*(x&~y),x*y+7*y-9*(x|y)+2*~(x&~x),x*y+7*y-9*(x|y)+2*~(x&~x),True,0.027686119079589844
(x&y)*(x|y)+(x&~y)*(~x&y)-5*~(x&~y)+6*~(x|y)+17*~(x|~y)+16*(x&y),x*y+11*y+1*~x,x*y-x+11*y+~(x&~x),x*y-x+11*y+~(x&~x),True,0.02362370491027832
(x&y)*(x|y)+(x&~y)*(~x&y)-11*~(x&~x)-11*~(x|y)+11*~(x|~y)-11*(x&~y),x*y-11*~y-11*(x|~y),x*y-11*x+11*y+11*(x|y)-22*~(x&~x),x*y-11*x+11*y+11*(x|y)-22*~(x&~x),True,0.03226423263549805
(x&y)*(x|y)+(x&~y)*(~x&y)-11*~x-1*(x^y)+13*~(x|y)+3*(x&~y),x*y+2*~(x&y)-14*~(x|~y),x*y+12*x-2*y-12*(x|y)+2*~(x&~x),x*y+12*x-2*y-12*(x|y)+2*~(x&~x),True,0.03197050094604492
(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x|~y)+10*~(x|y)+7*(x&~y)+4*(x&y),x*y+3*~(x^y)+6*~y,x*y+3*x-3*y-6*(x|y)+9*~(x&~x),x*y+3*x-3*y-6*(x|y)+9*~(x&~x),True,0.03116130828857422
(x&y)*(x|y)+(x&~y)*(~x&y)-3*~(x&y)-1*(x|~y)+3*~(x|y)+4*(x&~y),x*y-1*~(x&~y)-2*~(x|~y),x*y+2*x-y-(x|y)-~(x&~x),x*y+2*x-y-(x|y)-~(x&~x),True,0.03101944923400879
(x&y)*(x|y)+(x&~y)*(~x&y)-2*y+1*(x|y)+1*~(x|y)+1*(x&y),x*y-1*~(x|~y)+1*~y,x*y+x-y-(x|y)+~(x&~x),x*y+x-y-(x|y)+~(x&~x),True,0.02410602569580078
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~x+3*y-2*(x&~y)-5*(x&y),x*y-2*~(x&~x)+3*~(x|~y),x*y-3*x+3*(x|y)-2*~(x&~x),x*y-3*x+3*(x|y)-2*~(x&~x),True,0.027323484420776367
(x&y)*(x|y)+(x&~y)*(~x&y)+7*x-1*~(x&y)+1*~(x|y)-8*(x&y),x*y-1*y+6*(x&~y),x*y-7*y+6*(x|y),x*y-7*y+6*(x|y),True,0.023786067962646484
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~(x^y)-1*~(x&y)+1*(x^y)-2*(x&y),x*y+1*~(x|y),x*y-(x|y)+~(x&~x),x*y-(x|y)+~(x&~x),True,0.019944429397583008
(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x|y)-2*y-1*~(x|y)+1*~(x|~y),x*y+2*(x&~y)-1*(x|~y),x*y-x-2*y+3*(x|y)-~(x&~x),x*y-x-2*y+3*(x|y)-~(x&~x),True,0.031401634216308594
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x^y)+2*~x-9*~(x|~y)-5*(x&y),x*y-7*y,y*(x-7),y*(x-7),True,0.020125389099121094
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&~y)-1*(x^y)-1*~(x|y)+1*(x&~y),x*y-2*~x-1*(x&y),x*y+x-y+(x|y)-2*~(x&~x),x*y+x-y+(x|y)-2*~(x&~x),True,0.025118589401245117
(x&y)*(x|y)+(x&~y)*(~x&y)-6*(x|y)+11*~(x&~x)-5*~(x&y)+5*~(x|~y),x*y+5*y+6*~(x|y),x*y+5*y-6*(x|y)+6*~(x&~x),x*y+5*y-6*(x|y)+6*~(x&~x),True,0.026925086975097656
(x&y)*(x|y)+(x&~y)*(~x&y)+5*y-7*~(x&y)+2*~(x|~y)-12*(x&y),x*y-7*(x|~y),x*y-7*x+7*(x|y)-7*~(x&~x),x*y-7*x+7*(x|y)-7*~(x&~x),True,0.028447628021240234
(x&y)*(x|y)+(x&~y)*(~x&y)-1*x-6*~(x^y)+9*~(x|y)+10*(x&y),x*y-4*(x&~y)+3*(x|~y),x*y+3*x+4*y-7*(x|y)+3*~(x&~x),x*y+3*x+4*y-7*(x|y)+3*~(x&~x),True,0.03171896934509277
(x&y)*(x|y)+(x&~y)*(~x&y)-3*~y+3*~(x|y)-1*~(x|~y)+3*(x&~y),x*y-1*~(x&~x)+1*(x|~y),x*y+x-(x|y),x*y+x-(x|y),True,0.01981377601623535
(x&y)*(x|y)+(x&~y)*(~x&y)+2*(x|~y)+1*~(x&~y)+1*~(x|~y)-3*(x&y),x*y+3*~(x|y)+2*(x^y),x*y-2*x-2*y+(x|y)+3*~(x&~x),x*y-2*x-2*y+(x|y)+3*~(x&~x),True,0.028658151626586914
(x&y)*(x|y)+(x&~y)*(~x&y)+5*(x|~y)-1*~(x&~x)-4*~(x|y)-5*(x&y),x*y-1*(x|y)+5*(x&~y),x*y-5*y+4*(x|y),x*y-5*y+4*(x|y),True,0.02357196807861328
(x&y)*(x|y)+(x&~y)*(~x&y)+5*~y+2*(x^y)-5*~(x|y)-7*(x&~y),x*y-2*(x&y)+2*y,x*y-2*x+2*(x|y),x*y-2*x+2*(x|y),True,0.024229049682617188
(x&y)*(x|y)+(x&~y)*(~x&y)+7*(x|~y)+4*~x+3*~(x|~y)-7*(x&~y),x*y+11*~(x|y)+7*y,x*y+7*y-11*(x|y)+11*~(x&~x),x*y+7*y-11*(x|y)+11*~(x&~x),True,0.027823686599731445
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~y+7*(x|~y)-5*~(x|y)-18*(x&y),x*y-11*x+16*(x&~y),x*y-11*x-16*y+16*(x|y),x*y-11*x-16*y+16*(x|y),True,0.029131412506103516
(x&y)*(x|y)+(x&~y)*(~x&y)-11*~(x^y)+9*~(x|y)-7*~(x|~y)+6*(x&y),x*y-5*y-2*~x,x*y+2*x-5*y-2*~(x&~x),x*y+2*x-5*y-2*~(x&~x),True,0.026782751083374023
(x&y)*(x|y)+(x&~y)*(~x&y)-1*x+1*(x|y)-1*~(x|y)-2*~(x|~y),x*y-1*~(x&y)+1*(x&~y),x*y+x-~(x&~x),x*y+x-~(x&~x),True,0.018530845642089844
(x&y)*(x|y)+(x&~y)*(~x&y)+3*~(x&~y)+1*~(x&y)-3*~(x|y)-2*(x&y),x*y+1*(x|~y)+4*~(x|~y),x*y-3*x+3*(x|y)+~(x&~x),x*y-3*x+3*(x|y)+~(x&~x),True,0.024618864059448242
(x&y)*(x|y)+(x&~y)*(~x&y)+1*y+1*~(x&~x)-2*~(x|~y)-1*(x&~y),x*y+2*~(x^y)-1*~(x|y),x*y+2*x+2*y-3*(x|y)+~(x&~x),x*y+2*x+2*y-3*(x|y)+~(x&~x),True,0.028422832489013672
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&~x)-1*~(x&y)+2*~(x&~y)-1*(x&y),x*y-2*(x&~y),x*y+2*y-2*(x|y),x*y+2*y-2*(x|y),True,0.02366471290588379
(x&y)*(x|y)+(x&~y)*(~x&y)-7*(x^y)+7*(x|~y)-3*~(x|y)+11*~(x|~y),x*y+7*~(x&~y)-3*~x,x*y+3*x+7*y-7*(x|y)+4*~(x&~x),x*y+3*x+7*y-7*(x|y)+4*~(x&~x),True,0.030460357666015625
(x&y)*(x|y)+(x&~y)*(~x&y)-3*(x|y)-1*~(x&y)+3*~(x|~y)+3*(x&~y),x*y-1*~(x&~x)-2*(x&y),x*y-2*x-2*y+2*(x|y)-~(x&~x),x*y-2*x-2*y+2*(x|y)-~(x&~x),True,0.03286290168762207
(x&y)*(x|y)+(x&~y)*(~x&y)+11*~(x^y)+11*(x|y)-11*x-11*(x&y),x*y+11*~(x|y)+11*~(x|~y),x*y-11*x+11*~(x&~x),x*y-11*x+11*~(x&~x),True,0.02272653579711914
(x&y)*(x|y)+(x&~y)*(~x&y)-6*y-2*x-3*(x^y)+9*~(x|~y),x*y-8*(x&y)-5*(x&~y),x*y-8*x-3*y+3*(x|y),x*y-8*x-3*y+3*(x|y),True,0.028118610382080078
(x&y)*(x|y)+(x&~y)*(~x&y)+2*y+1*(x^y)-3*~(x|~y)-9*(x&y),x*y+8*(x&~y)-7*x,x*y-7*x-8*y+8*(x|y),x*y-7*x-8*y+8*(x|y),True,0.029044151306152344
