#complex,groundtruth,simcomplex,simground,boolectorres,verificationtime
(x&y)*(x|y)+(x&~y)*(~x&y)-193,x*y-193,x*y+193*~(x&~x), x*y+193*~(x&~x),True,0.000214099884033
(x&y)*(x|y)+(x&~y)*(~x&y)-271,x*y-271,x*y+271*~(x&~x), x*y+271*~(x&~x),True,0.000211954116821
(x&y)*(x|y)+(x&~y)*(~x&y)-76,x*y-76,x*y+76*~(x&~x), x*y+76*~(x&~x),True,0.0002121925354
(x&y)*(x|y)+(x&~y)*(~x&y)-236,x*y-236,x*y+236*~(x&~x), x*y+236*~(x&~x),True,0.000210046768188
(x&y)*(x|y)+(x&~y)*(~x&y)+279,x*y+279,x*y-279*~(x&~x), x*y-279*~(x&~x),True,0.000216007232666
(x&y)*(x|y)+(x&~y)*(~x&y)-227,x*y-227,x*y+227*~(x&~x), x*y+227*~(x&~x),True,0.000213861465454
(x&y)*(x|y)+(x&~y)*(~x&y)+237,x*y+237,x*y-237*~(x&~x), x*y-237*~(x&~x),True,0.000214099884033
(x&y)*(x|y)+(x&~y)*(~x&y)+174,x*y+174,x*y-174*~(x&~x), x*y-174*~(x&~x),True,0.000213861465454
(x&y)*(x|y)+(x&~y)*(~x&y)+176,x*y+176,x*y-176*~(x&~x), x*y-176*~(x&~x),True,0.000223875045776
(x&y)*(x|y)+(x&~y)*(~x&y)+100,x*y+100,x*y-100*~(x&~x), x*y-100*~(x&~x),True,0.000214815139771
(x&y)*(x|y)+(x&~y)*(~x&y)+125,x*y+125,x*y-125*~(x&~x), x*y-125*~(x&~x),True,0.000218152999878
(x&y)*(x|y)+(x&~y)*(~x&y)-5,x*y-5,x*y+5*~(x&~x), x*y+5*~(x&~x),True,0.000211000442505
(x&y)*(x|y)+(x&~y)*(~x&y)-203,x*y-203,x*y+203*~(x&~x), x*y+203*~(x&~x),True,0.000216007232666
(x&y)*(x|y)+(x&~y)*(~x&y)-270,x*y-270,x*y+270*~(x&~x), x*y+270*~(x&~x),True,0.0002121925354
(x&y)*(x|y)+(x&~y)*(~x&y)+83,x*y+83,x*y-83*~(x&~x), x*y-83*~(x&~x),True,0.000233888626099
(x&y)*(x|y)+(x&~y)*(~x&y)+287,x*y+287,x*y-287*~(x&~x), x*y-287*~(x&~x),True,0.000216960906982
(x&y)*(x|y)+(x&~y)*(~x&y)-13,x*y-13,x*y+13*~(x&~x), x*y+13*~(x&~x),True,0.000214099884033
(x&y)*(x|y)+(x&~y)*(~x&y)-16,x*y-16,x*y+16*~(x&~x), x*y+16*~(x&~x),True,0.000211000442505
(x&y)*(x|y)+(x&~y)*(~x&y)-50,x*y-50,x*y+50*~(x&~x), x*y+50*~(x&~x),True,0.000211000442505
(x&y)*(x|y)+(x&~y)*(~x&y)-268,x*y-268,x*y+268*~(x&~x), x*y+268*~(x&~x),True,0.000210046768188
(x&y)*(x|y)+(x&~y)*(~x&y)+261,x*y+261,x*y-261*~(x&~x), x*y-261*~(x&~x),True,0.000216960906982
(x&y)*(x|y)+(x&~y)*(~x&y)+127,x*y+127,x*y-127*~(x&~x), x*y-127*~(x&~x),True,0.00021505355835
(x&y)*(x|y)+(x&~y)*(~x&y)+62,x*y+62,x*y-62*~(x&~x), x*y-62*~(x&~x),True,0.000216007232666
(x&y)*(x|y)+(x&~y)*(~x&y)+173,x*y+173,x*y-173*~(x&~x), x*y-173*~(x&~x),True,0.000217914581299
(x&y)*(x|y)+(x&~y)*(~x&y)-20,x*y-20,x*y+20*~(x&~x), x*y+20*~(x&~x),True,0.000213146209717
(x&y)*(x|y)+(x&~y)*(~x&y)-151,x*y-151,x*y+151*~(x&~x), x*y+151*~(x&~x),True,0.000211954116821
(x&y)*(x|y)+(x&~y)*(~x&y)-294,x*y-294,x*y+294*~(x&~x), x*y+294*~(x&~x),True,0.00021505355835
(x&y)*(x|y)+(x&~y)*(~x&y)-237,x*y-237,x*y+237*~(x&~x), x*y+237*~(x&~x),True,0.00021505355835
(x&y)*(x|y)+(x&~y)*(~x&y)-203,x*y-203,x*y+203*~(x&~x), x*y+203*~(x&~x),True,0.000211954116821
(x&y)*(x|y)+(x&~y)*(~x&y)-206,x*y-206,x*y+206*~(x&~x), x*y+206*~(x&~x),True,0.000211000442505
(x&y)*(x|y)+(x&~y)*(~x&y)-74,x*y-74,x*y+74*~(x&~x), x*y+74*~(x&~x),True,0.000211954116821
(x&y)*(x|y)+(x&~y)*(~x&y)+227,x*y+227,x*y-227*~(x&~x), x*y-227*~(x&~x),True,0.000430107116699
(x&y)*(x|y)+(x&~y)*(~x&y)-188,x*y-188,x*y+188*~(x&~x), x*y+188*~(x&~x),True,0.000212907791138
(x&y)*(x|y)+(x&~y)*(~x&y)-98,x*y-98,x*y+98*~(x&~x), x*y+98*~(x&~x),True,0.000210046768188
(x&y)*(x|y)+(x&~y)*(~x&y)-253,x*y-253,x*y+253*~(x&~x), x*y+253*~(x&~x),True,0.000207901000977
(x&y)*(x|y)+(x&~y)*(~x&y)-32,x*y-32,x*y+32*~(x&~x), x*y+32*~(x&~x),True,0.000209093093872
(x&y)*(x|y)+(x&~y)*(~x&y)-176,x*y-176,x*y+176*~(x&~x), x*y+176*~(x&~x),True,0.000210046768188
(x&y)*(x|y)+(x&~y)*(~x&y)-250,x*y-250,x*y+250*~(x&~x), x*y+250*~(x&~x),True,0.00020694732666
(x&y)*(x|y)+(x&~y)*(~x&y)+37,x*y+37,x*y-37*~(x&~x), x*y-37*~(x&~x),True,0.00021505355835
(x&y)*(x|y)+(x&~y)*(~x&y)+36,x*y+36,x*y-36*~(x&~x), x*y-36*~(x&~x),True,0.000207901000977
(x&y)*(x|y)+(x&~y)*(~x&y)+259,x*y+259,x*y-259*~(x&~x), x*y-259*~(x&~x),True,0.000210046768188
(x&y)*(x|y)+(x&~y)*(~x&y)+65,x*y+65,x*y-65*~(x&~x), x*y-65*~(x&~x),True,0.000209093093872
(x&y)*(x|y)+(x&~y)*(~x&y)-126,x*y-126,x*y+126*~(x&~x), x*y+126*~(x&~x),True,0.000205993652344
(x&y)*(x|y)+(x&~y)*(~x&y)-123,x*y-123,x*y+123*~(x&~x), x*y+123*~(x&~x),True,0.000207185745239
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x^y)+2*~(x|y),x*y+1*~y-1*x,x*y-x-y+~(x&~x), x*y-x-y+~(x&~x),True,0.000209808349609
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~x+3*~(x^y)+3*~(x|~y),x*y+1*~(x&~y)+2*(x&y),x*y+2*x+3*y-3*(x|y)+~(x&~x), x*y+2*x+3*y-3*(x|y)+~(x&~x),True,0.000279188156128
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~y+5*~(x|y)+3*~(x|~y),x*y+5*~x-2*~(x&y),x*y-3*x+2*y-2*(x|y)+3*~(x&~x), x*y-3*x+2*y-2*(x|y)+3*~(x&~x),True,0.000305891036987
(x&y)*(x|y)+(x&~y)*(~x&y)-1*y+2*~y+3*~(x|~y),x*y-1*(x&y)+2*~(x&y),x*y-3*x-3*y+3*(x|y)+2*~(x&~x), x*y-3*x-3*y+3*(x|y)+2*~(x&~x),True,0.000297069549561
(x&y)*(x|y)+(x&~y)*(~x&y)-2*(x|~y)+9*~(x|~y)+13*(x&y),x*y+11*y-2*~(x&y),x*y+2*x+13*y-2*(x|y)-2*~(x&~x), x*y+2*x+13*y-2*(x|y)-2*~(x&~x),True,0.00028395652771
(x&y)*(x|y)+(x&~y)*(~x&y)+4*y-3*(x|y)-1*~(x&~y),x*y-1*~(x|y)-3*(x&~y),x*y+3*y-2*(x|y)-~(x&~x), x*y+3*y-2*(x|y)-~(x&~x),True,0.000263929367065
(x&y)*(x|y)+(x&~y)*(~x&y)+5*~(x&~x)-6*~(x&y)+1*~y,x*y+5*(x&y)-1*~(x|~y),x*y+6*x+5*y-6*(x|y), x*y+6*x+5*y-6*(x|y),True,0.000261068344116
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~y-6*~(x&~x)+4*(x|y),x*y-2*y-4*~(x|y),x*y-2*y+4*(x|y)-4*~(x&~x), x*y-2*y+4*(x|y)-4*~(x&~x),True,0.0002760887146
(x&y)*(x|y)+(x&~y)*(~x&y)+7*~x-1*~(x|y)+7*(x&y),x*y+1*y+6*~(x&~y),x*y+7*y-6*(x|y)+6*~(x&~x), x*y+7*y-6*(x|y)+6*~(x&~x),True,0.000274896621704
(x&y)*(x|y)+(x&~y)*(~x&y)-1*x-1*(x&~y)+3*(x&y),x*y+2*~(x&~y)-2*~(x&y),x*y+2*x+4*y-4*(x|y), x*y+2*x+4*y-4*(x|y),True,0.000258922576904
(x&y)*(x|y)+(x&~y)*(~x&y)+1*x+2*~(x|y)+1*~(x|~y),x*y-1*(x|y)+2*~(x&~x),x*y-(x|y)+2*~(x&~x), x*y-(x|y)+2*~(x&~x),True,0.000236988067627
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x&~x)-11*(x^y)+13*~(x|~y),x*y-13*(x&~y)-2*~(x^y),x*y-2*x+11*y-9*(x|y)-2*~(x&~x), x*y-2*x+11*y-9*(x|y)-2*~(x&~x),True,0.000294923782349
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~(x^y)-2*(x|~y)+8*(x&~y),x*y+6*x-6*(x&y),x*y-6*y+6*(x|y), x*y-6*y+6*(x|y),True,0.000250101089478
(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x^y)-1*(x|~y)+1*~(x|~y),x*y-1*~(x^y)-2*(x&~y),x*y-x+y-~(x&~x), x*y-x+y-~(x&~x),True,0.000217914581299
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&~y)+1*(x|~y)+1*~(x|~y),x*y+1*~y-1*~(x|y),x*y-y+(x|y), x*y-y+(x|y),True,0.000204086303711
(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x|~y)-1*(x|y)-2*~(x|y),x*y-1*~x,x*y+x-~(x&~x), x*y+x-~(x&~x),True,0.000202894210815
(x&y)*(x|y)+(x&~y)*(~x&y)-5*x-1*~x-4*~(x|~y),x*y-5*~(x&~x)+4*~(x|y),x*y-4*(x|y)-~(x&~x), x*y-4*(x|y)-~(x&~x),True,0.000241994857788
(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x|~y)+11*~x-12*~(x|y),x*y+10*~(x|~y)+1*(x|y),x*y-10*x+11*(x|y), x*y-10*x+11*(x|y),True,0.000257015228271
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~x+7*(x|y)+2*~(x|~y),x*y+7*~(x&~x)-9*~(x|y),x*y+9*(x|y)-2*~(x&~x), x*y+9*(x|y)-2*~(x&~x),True,0.00025200843811
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&~y)-2*(x&~y)-1*(x&y),x*y-1*~x-2*x,x*y-x-~(x&~x), x*y-x-~(x&~x),True,0.000208139419556
(x&y)*(x|y)+(x&~y)*(~x&y)-2*y-11*(x|~y)+2*(x&y),x*y-11*~(x&~x)+9*~(x|~y),x*y-9*x+9*(x|y)-11*~(x&~x), x*y-9*x+9*(x|y)-11*~(x&~x),True,0.000273942947388
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x&~x)+2*~(x&~y)-5*(x&~y),x*y-7*~y+7*~(x|y),x*y+7*y-7*(x|y), x*y+7*y-7*(x|y),True,0.000249147415161
(x&y)*(x|y)+(x&~y)*(~x&y)+1*~y-1*(x|~y)+4*(x&y),x*y-3*~(x|~y)+3*y,x*y+3*x+3*y-3*(x|y), x*y+3*x+3*y-3*(x|y),True,0.000257968902588
(x&y)*(x|y)+(x&~y)*(~x&y)-7*~y+2*~(x&y)-5*(x&y),x*y-5*~(x&~x)+7*~(x|~y),x*y-7*x+7*(x|y)-5*~(x&~x), x*y-7*x+7*(x|y)-5*~(x&~x),True,0.000275135040283
(x&y)*(x|y)+(x&~y)*(~x&y)+2*(x^y)-7*~(x^y)+9*~(x|y),x*y-9*(x&y)+2*~(x&~x),x*y-9*x-9*y+9*(x|y)+2*~(x&~x), x*y-9*x-9*y+9*(x|y)+2*~(x&~x),True,0.000293970108032
(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x^y)+1*x-2*(x&~y),x*y+1*~(x&~y)-1*~(x|y),y*(x+1), y*(x+1),True,0.000205039978027
(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(x&~y)+1*(x|y)-1*~y,x*y+2*y,y*(x+2), y*(x+2),True,0.00019907951355
(x&y)*(x|y)+(x&~y)*(~x&y)+5*~(x^y)+1*y-6*~(x&~y),x*y-5*~(x|~y)-1*~(x|y),x*y+5*x-4*(x|y)-~(x&~x), x*y+5*x-4*(x|y)-~(x&~x),True,0.000258922576904
(x&y)*(x|y)+(x&~y)*(~x&y)+4*y+2*~x+4*~(x|y)+6*(x&~y),x*y-2*(x&y)+6*~(x&~x),x*y-2*x-2*y+2*(x|y)+6*~(x&~x), x*y-2*x-2*y+2*(x|y)+6*~(x&~x),True,0.000293016433716
(x&y)*(x|y)+(x&~y)*(~x&y)-2*(x|y)+1*x-1*~(x|y)+2*~(x|~y),x*y-1*~(x^y)-1*(x&~y),x*y-x+(x|y)-~(x&~x), x*y-x+(x|y)-~(x&~x),True,0.000228881835938
(x&y)*(x|y)+(x&~y)*(~x&y)+11*~y+1*~x-12*~(x|y)-6*(x&~y),x*y+5*(x^y)-4*~(x|~y),x*y-x-5*y+6*(x|y), x*y-x-5*y+6*(x|y),True,0.000248908996582
(x&y)*(x|y)+(x&~y)*(~x&y)+2*y-1*~y-2*~(x|~y)+1*(x&~y),x*y+3*(x&y)-1*~(x^y),x*y+2*x+2*y-(x|y)-~(x&~x), x*y+2*x+2*y-(x|y)-~(x&~x),True,0.0002760887146
(x&y)*(x|y)+(x&~y)*(~x&y)-5*~(x^y)+5*(x|y)+6*~(x|y)-4*(x&~y),x*y+4*~(x|~y)+1*~(x&y),x*y-5*x-y+5*(x|y)+~(x&~x), x*y-5*x-y+5*(x|y)+~(x&~x),True,0.000248193740845
(x&y)*(x|y)+(x&~y)*(~x&y)+11*~(x^y)-11*(x|~y)+3*x+8*(x&~y),x*y+3*(x&y),x*y+3*x+3*y-3*(x|y), x*y+3*x+3*y-3*(x|y),True,0.000231027603149
(x&y)*(x|y)+(x&~y)*(~x&y)+5*~y-3*(x|~y)-2*~(x^y)-2*(x&~y),x*y-5*(x&y),x*y-5*x-5*y+5*(x|y), x*y-5*x-5*y+5*(x|y),True,0.000244855880737
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~y-2*~(x&y)+1*~(x|y)+3*~(x|~y),x*y+1*~(x&~y)-1*(x&y),x*y-x+~(x&~x), x*y-x+~(x&~x),True,0.000185012817383
(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x^y)+2*~(x&~y)-2*~(x&y)+3*(x&~y),x*y+2*(x&y)-1*~(x|~y),x*y+3*x+2*y-3*(x|y), x*y+3*x+2*y-3*(x|y),True,0.000233888626099
(x&y)*(x|y)+(x&~y)*(~x&y)-7*y+6*~(x|~y)-1*(x&~y)+7*(x&y),x*y+1*~(x^y)-1*~(x&~x),x*y+x+y-2*(x|y), x*y+x+y-2*(x|y),True,0.000210046768188
(x&y)*(x|y)+(x&~y)*(~x&y)+4*~(x&y)-5*x+5*~(x^y)+1*(x&~y),x*y+4*~(x|~y)+9*~(x|y),x*y-4*x-5*(x|y)+9*~(x&~x), x*y-4*x-5*(x|y)+9*~(x&~x),True,0.000257968902588
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x&y)+3*y+2*~(x|y)+2*~(x|~y),x*y-5*(x&~y)+3*(x|y),x*y+5*y-2*(x|y), x*y+5*y-2*(x|y),True,0.000220060348511
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~x+1*(x|~y)-1*~(x|~y)-3*(x&~y),x*y+1*(x&y)-2*(x^y),x*y+3*x+3*y-5*(x|y), x*y+3*x+3*y-5*(x|y),True,0.000232219696045
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~y-2*~(x&y)+4*~(x|~y)+2*(x&~y),x*y-2*(x&y)+2*(x|y),x*y-2*x-2*y+4*(x|y), x*y-2*x-2*y+4*(x|y),True,0.000241994857788
(x&y)*(x|y)+(x&~y)*(~x&y)+7*(x^y)-1*~y-5*~(x|~y)-6*(x&~y),x*y+2*~x-3*~(x|y),x*y-2*x+3*(x|y)-~(x&~x), x*y-2*x+3*(x|y)-~(x&~x),True,0.000235795974731
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~y+7*y-7*(x|y)-2*~(x|y),x*y-5*(x&~y),x*y+5*y-5*(x|y), x*y+5*y-5*(x|y),True,0.000229120254517
(x&y)*(x|y)+(x&~y)*(~x&y)-7*(x^y)+2*~(x&~y)+5*~(x|~y)-2*(x&y),x*y+2*~y-9*(x&~y),x*y+7*y-9*(x|y)+2*~(x&~x), x*y+7*y-9*(x|y)+2*~(x&~x),True,0.000246047973633
(x&y)*(x|y)+(x&~y)*(~x&y)-5*~(x&~y)+6*~(x|y)+17*~(x|~y)+16*(x&y),x*y+11*y+1*~x,x*y-x+11*y+~(x&~x), x*y-x+11*y+~(x&~x),True,0.000202894210815
(x&y)*(x|y)+(x&~y)*(~x&y)-11*~(x&~x)-11*~(x|y)+11*~(x|~y)-11*(x&~y),x*y-11*~y-11*(x|~y),x*y-11*x+11*y+11*(x|y)-22*~(x&~x), x*y-11*x+11*y+11*(x|y)-22*~(x&~x),True,0.000257968902588
(x&y)*(x|y)+(x&~y)*(~x&y)-11*~x-1*(x^y)+13*~(x|y)+3*(x&~y),x*y+2*~(x&y)-14*~(x|~y),x*y+12*x-2*y-12*(x|y)+2*~(x&~x), x*y+12*x-2*y-12*(x|y)+2*~(x&~x),True,0.000306129455566
(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x|~y)+10*~(x|y)+7*(x&~y)+4*(x&y),x*y+3*~(x^y)+6*~y,x*y+3*x-3*y-6*(x|y)+9*~(x&~x), x*y+3*x-3*y-6*(x|y)+9*~(x&~x),True,0.000272989273071
(x&y)*(x|y)+(x&~y)*(~x&y)-3*~(x&y)-1*(x|~y)+3*~(x|y)+4*(x&~y),x*y-1*~(x&~y)-2*~(x|~y),x*y+2*x-y-(x|y)-~(x&~x), x*y+2*x-y-(x|y)-~(x&~x),True,0.000226020812988
(x&y)*(x|y)+(x&~y)*(~x&y)-2*y+1*(x|y)+1*~(x|y)+1*(x&y),x*y-1*~(x|~y)+1*~y,x*y+x-y-(x|y)+~(x&~x), x*y+x-y-(x|y)+~(x&~x),True,0.000202894210815
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~x+3*y-2*(x&~y)-5*(x&y),x*y-2*~(x&~x)+3*~(x|~y),x*y-3*x+3*(x|y)-2*~(x&~x), x*y-3*x+3*(x|y)-2*~(x&~x),True,0.000246047973633
(x&y)*(x|y)+(x&~y)*(~x&y)+7*x-1*~(x&y)+1*~(x|y)-8*(x&y),x*y-1*y+6*(x&~y),x*y-7*y+6*(x|y), x*y-7*y+6*(x|y),True,0.000220060348511
(x&y)*(x|y)+(x&~y)*(~x&y)+2*~(x^y)-1*~(x&y)+1*(x^y)-2*(x&y),x*y+1*~(x|y),x*y-(x|y)+~(x&~x), x*y-(x|y)+~(x&~x),True,0.000188827514648
(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x|y)-2*y-1*~(x|y)+1*~(x|~y),x*y+2*(x&~y)-1*(x|~y),x*y-x-2*y+3*(x|y)-~(x&~x), x*y-x-2*y+3*(x|y)-~(x&~x),True,0.000241994857788
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x^y)+2*~x-9*~(x|~y)-5*(x&y),x*y-7*y,y*(x-7), y*(x-7),True,0.000180959701538
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&~y)-1*(x^y)-1*~(x|y)+1*(x&~y),x*y-2*~x-1*(x&y),x*y+x-y+(x|y)-2*~(x&~x), x*y+x-y+(x|y)-2*~(x&~x),True,0.000218868255615
(x&y)*(x|y)+(x&~y)*(~x&y)-6*(x|y)+11*~(x&~x)-5*~(x&y)+5*~(x|~y),x*y+5*y+6*~(x|y),x*y+5*y-6*(x|y)+6*~(x&~x), x*y+5*y-6*(x|y)+6*~(x&~x),True,0.000247001647949
(x&y)*(x|y)+(x&~y)*(~x&y)+5*y-7*~(x&y)+2*~(x|~y)-12*(x&y),x*y-7*(x|~y),x*y-7*x+7*(x|y)-7*~(x&~x), x*y-7*x+7*(x|y)-7*~(x&~x),True,0.000249147415161
(x&y)*(x|y)+(x&~y)*(~x&y)-1*x-6*~(x^y)+9*~(x|y)+10*(x&y),x*y-4*(x&~y)+3*(x|~y),x*y+3*x+4*y-7*(x|y)+3*~(x&~x), x*y+3*x+4*y-7*(x|y)+3*~(x&~x),True,0.000257015228271
(x&y)*(x|y)+(x&~y)*(~x&y)-3*~y+3*~(x|y)-1*~(x|~y)+3*(x&~y),x*y-1*~(x&~x)+1*(x|~y),x*y+x-(x|y), x*y+x-(x|y),True,0.000184059143066
(x&y)*(x|y)+(x&~y)*(~x&y)+2*(x|~y)+1*~(x&~y)+1*~(x|~y)-3*(x&y),x*y+3*~(x|y)+2*(x^y),x*y-2*x-2*y+(x|y)+3*~(x&~x), x*y-2*x-2*y+(x|y)+3*~(x&~x),True,0.000258922576904
(x&y)*(x|y)+(x&~y)*(~x&y)+5*(x|~y)-1*~(x&~x)-4*~(x|y)-5*(x&y),x*y-1*(x|y)+5*(x&~y),x*y-5*y+4*(x|y), x*y-5*y+4*(x|y),True,0.000219106674194
(x&y)*(x|y)+(x&~y)*(~x&y)+5*~y+2*(x^y)-5*~(x|y)-7*(x&~y),x*y-2*(x&y)+2*y,x*y-2*x+2*(x|y), x*y-2*x+2*(x|y),True,0.000223875045776
(x&y)*(x|y)+(x&~y)*(~x&y)+7*(x|~y)+4*~x+3*~(x|~y)-7*(x&~y),x*y+11*~(x|y)+7*y,x*y+7*y-11*(x|y)+11*~(x&~x), x*y+7*y-11*(x|y)+11*~(x&~x),True,0.000245094299316
(x&y)*(x|y)+(x&~y)*(~x&y)-2*~y+7*(x|~y)-5*~(x|y)-18*(x&y),x*y-11*x+16*(x&~y),x*y-11*x-16*y+16*(x|y), x*y-11*x-16*y+16*(x|y),True,0.000244855880737
(x&y)*(x|y)+(x&~y)*(~x&y)-11*~(x^y)+9*~(x|y)-7*~(x|~y)+6*(x&y),x*y-5*y-2*~x,x*y+2*x-5*y-2*~(x&~x), x*y+2*x-5*y-2*~(x&~x),True,0.000237941741943
(x&y)*(x|y)+(x&~y)*(~x&y)-1*x+1*(x|y)-1*~(x|y)-2*~(x|~y),x*y-1*~(x&y)+1*(x&~y),x*y+x-~(x&~x), x*y+x-~(x&~x),True,0.000184059143066
(x&y)*(x|y)+(x&~y)*(~x&y)+3*~(x&~y)+1*~(x&y)-3*~(x|y)-2*(x&y),x*y+1*(x|~y)+4*~(x|~y),x*y-3*x+3*(x|y)+~(x&~x), x*y-3*x+3*(x|y)+~(x&~x),True,0.000233888626099
(x&y)*(x|y)+(x&~y)*(~x&y)+1*y+1*~(x&~x)-2*~(x|~y)-1*(x&~y),x*y+2*~(x^y)-1*~(x|y),x*y+2*x+2*y-3*(x|y)+~(x&~x), x*y+2*x+2*y-3*(x|y)+~(x&~x),True,0.000244140625
(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&~x)-1*~(x&y)+2*~(x&~y)-1*(x&y),x*y-2*(x&~y),x*y+2*y-2*(x|y), x*y+2*y-2*(x|y),True,0.000217914581299
(x&y)*(x|y)+(x&~y)*(~x&y)-7*(x^y)+7*(x|~y)-3*~(x|y)+11*~(x|~y),x*y+7*~(x&~y)-3*~x,x*y+3*x+7*y-7*(x|y)+4*~(x&~x), x*y+3*x+7*y-7*(x|y)+4*~(x&~x),True,0.000256061553955
(x&y)*(x|y)+(x&~y)*(~x&y)-3*(x|y)-1*~(x&y)+3*~(x|~y)+3*(x&~y),x*y-1*~(x&~x)-2*(x&y),x*y-2*x-2*y+2*(x|y)-~(x&~x), x*y-2*x-2*y+2*(x|y)-~(x&~x),True,0.000259876251221
(x&y)*(x|y)+(x&~y)*(~x&y)+11*~(x^y)+11*(x|y)-11*x-11*(x&y),x*y+11*~(x|y)+11*~(x|~y),x*y-11*x+11*~(x&~x), x*y-11*x+11*~(x&~x),True,0.000225067138672
(x&y)*(x|y)+(x&~y)*(~x&y)-6*y-2*x-3*(x^y)+9*~(x|~y),x*y-8*(x&y)-5*(x&~y),x*y-8*x-3*y+3*(x|y), x*y-8*x-3*y+3*(x|y),True,0.000243902206421
(x&y)*(x|y)+(x&~y)*(~x&y)+2*y+1*(x^y)-3*~(x|~y)-9*(x&y),x*y+8*(x&~y)-7*x,x*y-7*x-8*y+8*(x|y), x*y-7*x-8*y+8*(x|y),True,0.000246047973633
(x&y)*(x|y)+(x&~y)*(~x&y)-3*~(x&~y)-1*~x-1*y+5*~(x|~y),x*y-4*~(x|y)-4*(x&y),x*y-4*x-4*y+8*(x|y)-4*~(x&~x), x*y-4*x-4*y+8*(x|y)-4*~(x&~x),True,0.000270843505859
